sku,price_family,community,role_b2b,elasticity_operative,price_mean,cost_mean,q_mean,q_total,revenue_total,current_margin_pct,optimal_markup,suggested_price
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1836012557010578,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.7238770173944753,0.8448791306897447,325.4432315376562
Hankook_Industrial_Portuario/Especial_0044,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Premium Leader,-0.6989924624070989,5458.687958565737,2824.909639442231,0.5669322709163347,142.3,757762.25,0.48249292487778106,1.4306305915750948,6866.311788063656
Hankook_SUV / 4x4_All Terrain (A/T)_0041,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Traffic Driver,-1.1242848227675442,346.41934331983805,100.41383400809717,77.09275303643724,19041.91,6323578.39,0.7101379124912541,0.8894543266522054,189.72735312233556
Hankook_SUV / 4x4_Highway Terrain (H/T)_0013,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Premium Leader,-1.64110228222487,195.70062025316454,77.3545194092827,506.12080168776373,119950.63,22225354.57,0.6047303309043455,0.609346541547845,124.49022828442476
Hankook_SUV / 4x4_Highway Terrain (H/T)_0032,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,Premium Leader,-1.6660073292343835,239.06460916666668,61.68047708333334,262.8344583333333,63080.27,14207168.52,0.7419924375325163,0.6002374554135675,98.70340969652821
Hankook_SUV / 4x4_Highway Terrain (H/T)_0045,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,Premium Leader,-1.6674179880112376,238.36526913043477,72.89021956521738,231.23278260869566,53183.54,11655613.69,0.6942078859427652,0.5997296461895075,116.60464515574073
Hankook_SUV / 4x4_Mud Terrain (M/T)_0002,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9575653152073784,386.32682914979756,141.06254655870447,227.44692307692307,56179.39,21094018.75,0.6348621531951443,1.0443151857306272,288.3763060677932
Hankook_SUV / 4x4_Mud Terrain (M/T)_0058,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9394011646999769,484.7533583333333,117.06238833333333,279.27341666666666,67025.62,31648770.99,0.7585114443852142,1.0645079414175274,241.67623035546916
Hifly_Agrícola_Premium Radial_0010,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Premium Leader,-0.7666211128776044,1808.5547346613546,535.4289067729084,24.20342629482072,6075.06,10680201.81,0.7039465289541454,1.3044253324127482,1233.8559364735538
Hifly_Agrícola_Tractor_0016,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,KVI,-0.8931641620730852,1033.1318753036437,298.76537368421054,133.98562753036435,33094.45,33056561.48,0.7108158398496788,1.1196150074796358,633.2675697763142
Hifly_Agrícola_Tractor_0049,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,KVI,-0.9674970092303632,1278.8350440816328,382.68353102040817,46.220775510204085,11324.09,13817669.13,0.7007561430292021,1.033594926350721,778.2232870810808
Hifly_Agrícola_Tractor_0065,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,Premium Leader,-0.959142097530702,1125.4417441295548,324.473783805668,83.50607287449392,20626.0,22240307.72,0.7116920662502844,1.042598383049275,662.7696261433375
Hifly_Camión_Long Haul_0010,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.8650712233407863,726.7215227467811,184.70161974248927,54.21163090128755,12631.31,8985871.76,0.7458426454133702,1.155974182262285,398.2119235868328
Hifly_Camión_Long Haul_0046,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Competitive Fighter,-0.934793514623579,672.6759730290457,174.83808672199171,49.979087136929465,12044.960000000001,7824161.28,0.74008572666168,1.0697549612362023,361.8719974058877
Hifly_Camión_Obras / Mixto_0068,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Traffic Driver,-0.7785237315571356,694.3629599999999,261.57205,89.59382608695653,20606.58,13881510.39,0.6232920459927759,1.2844823599659407,597.556734085129
Hifly_Coche_Budget_0028,Coche | Budget,Coche_|_Budget_Community_01,Premium Leader,-2.763180665665966,102.46228571428571,27.12616693877551,222.05008163265305,54402.27,5164198.19,0.7352570582466181,0.3619017795056067,36.94317502508452
Hifly_Coche_Eco_0018,Coche | Eco,Coche_|_Eco_Community_02,Traffic Driver,-1.3435871105915862,193.26814669421486,48.85285702479339,85.06099173553719,20584.76,3729943.74,0.7472275806416903,0.7442762676993057,85.21287911765441
Hifly_Coche_Eco_0019,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.3810085065948534,179.69555454545454,43.31688268398268,99.19017316017316,22912.93,3905786.04,0.7589429366043356,0.7241085013051046,74.68300568549043
Hifly_Coche_Performance_0049,Coche | Performance,Coche_|_Performance_Community_02,Premium Leader,-1.144564348102265,347.56716095617526,100.41785378486055,149.19776892430278,37448.64,12318454.69,0.7110835974589607,0.8736948705925022,188.1524175526011
Hifly_Coche_Touring_0019,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.8159335456471895,168.92128803418805,40.04944871794872,141.31042735042735,33066.64,5284273.06,0.7629105888072374,0.5506809444635294,62.10391696319241
Hifly_Coche_Touring_0037,Coche | Touring,Coche_|_Touring_Community_03,Traffic Driver,-1.8202460369024451,152.50555060240964,53.74368875502008,98.07329317269077,24420.25,3493194.11,0.6475951954356544,0.549376281956764,83.26919666189455
Hifly_Coche_Touring_0071,Coche | Touring,Coche_|_Touring_Community_01,Traffic Driver,-1.7778998225954608,151.07289653679652,39.31541861471861,105.15662337662337,24291.18,3442958.39,0.7397586230489555,0.5624613869077019,61.42882349561011
Hifly_Furgoneta_Standard_0027,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Traffic Driver,-1.3224866001608035,186.26952259414227,48.832277405857745,361.70079497907955,86446.49,15482001.69,0.7378407550211147,0.756151328775965,85.75686885345362
Hifly_Furgoneta_Standard_0045,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3767064123072144,167.695021686747,59.68741526104418,245.63184738955823,61162.33,9699053.06,0.6440716327730956,0.7263712808049654,103.04263953214668
Hifly_Furgoneta_Standard_0060,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,KVI,-1.2760616660442434,176.33051769547325,46.011731275720166,107.82296296296296,26200.98,4367676.17,0.7390597391928296,0.7836611870803806,82.0693392268745
Hifly_Industrial_Construcción Pesada_0045,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Premium Leader,-0.9299223639211609,1878.3036104166667,565.7352691666667,49.75683333333333,11941.64,21632516.33,0.6988052059160079,1.0753585877678498,1174.1035492681979
Hifly_Industrial_Construcción Pesada_0058,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Competitive Fighter,-0.8955744188071693,1803.405879757085,658.5452562753036,44.869271255060724,11082.71,19117536.53,0.6348324779976827,1.1166017909845136,1393.878068876663
Hifly_Industrial_Manipulación Ligera_0020,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Premium Leader,-1.3699205083703458,294.1768,104.34406764705882,291.8227731092437,69453.82,19573715.27,0.6453015069609201,0.7299693623753378,180.51204017503147
Hifly_Industrial_Manipulación Ligera_0033,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Traffic Driver,-1.2355194129770537,288.857612145749,75.57048097165992,140.2468016194332,34640.96,9488296.06,0.7383815492681934,0.8093761939283848,136.73542923383945
Hifly_Industrial_Manipulación Ligera_0044,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.370225325296037,325.495627755102,104.56059020408163,73.52175510204081,18012.829999999998,5613808.5,0.6787649931729608,0.7298069752023815,180.8696382662982
Hifly_Industrial_Manipulación Ligera_0057,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,KVI,-1.2799367786040896,301.51937543103446,101.15543275862068,299.6184051724138,69511.47,19934212.28,0.6645143198044411,0.7812885891837633,180.18701810687645
Hifly_Industrial_Portuario/Especial_0073,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Traffic Driver,-0.6373826540336226,5430.231497046414,2197.4459210970463,1.559831223628692,369.68,1947015.9,0.5953310789250383,1.5689162446947433,5645.054523544405
Hifly_SUV / 4x4_All Terrain (A/T)_0017,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Traffic Driver,-1.2017466416567228,377.31722739130436,118.69434565217391,215.90947826086958,49659.18,17971849.9,0.685425586123372,0.8321221506568175,217.46253982706455
Hifly_SUV / 4x4_Highway Terrain (H/T)_0007,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,KVI,-1.5666728419664033,251.1329155462185,64.35471302521009,154.99785714285713,36889.49,8887988.47,0.7437424206809471,0.6382953563839492,105.43202751062334
Hifly_SUV / 4x4_Highway Terrain (H/T)_0059,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,Premium Leader,-1.6535190494538337,224.33121129032256,70.22683346774194,297.6857661290323,73826.07,15794847.22,0.6869502328106429,0.6047707768049636,112.69797009658106
Kumho_Agrícola_Implementos_0001,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Traffic Driver,-1.1067097554659053,618.218056302521,200.90401470588236,110.38,26270.44,15690298.22,0.6750272615661499,0.903579276374064,382.4367189344679
Kumho_Agrícola_Implementos_0003,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2026331123817773,683.6819363636363,195.30174025974026,107.40017316017315,24809.44,16212520.59,0.7143383057646512,0.8315087865987086,357.6968533237331
Kumho_Agrícola_Implementos_0005,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Premium Leader,-1.1957834480359892,739.2236966804978,180.50064481327803,75.9026141078838,18292.53,12875828.48,0.7558240548512978,0.8362718196530039,331.4482474998186
Kumho_Agrícola_Implementos_0050,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.236466667294827,533.5649747933884,165.56685330578514,252.67611570247934,61147.62,31069241.77,0.6896969232849339,0.8087561326564713,299.47006128147325
Kumho_Agrícola_Premium Radial_0031,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Competitive Fighter,-0.7618759652854182,1914.6988525862068,682.40055,17.95793103448276,4166.24,7782397.27,0.6435990186768674,1.3125496085512744,1578.0851247776743
Kumho_Agrícola_Premium Radial_0034,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,KVI,-0.7024279980354722,1749.5745245762712,612.1895419491526,22.462542372881355,5301.16,8928877.68,0.6500923319642993,1.42363345822884,1483.7230566457542
Kumho_Agrícola_Premium Radial_0049,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Premium Leader,-0.8238441136962849,2036.871524680851,678.0867204255319,28.713659574468085,6747.71,13236260.06,0.6670940154010064,1.2138218667526417,1501.1632092326274
Kumho_Agrícola_Premium Radial_0058,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7538155700397735,1885.2454275303644,594.7342271255061,43.291174089068825,10692.92,19540610.81,0.6845322001896609,1.3265844322467857,1383.6993941545263
Kumho_Agrícola_Tractor_0001,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,Competitive Fighter,-0.9426201959517544,1083.6492331983807,340.10723117408907,80.38789473684211,19855.81,20712630.54,0.6861463832071696,1.0608726656766672,700.9176961256554
Kumho_Agrícola_Tractor_0005,Agrícola | Tractor,Agrícola_|_Tractor_Community_02,Premium Leader,-1.0367141018079742,1263.3503766129031,300.8203899193548,95.7625806451613,23749.12,28989295.23,0.7618868086889188,0.9645860881568538,590.9875530694846
Kumho_Agrícola_Tractor_0024,Agrícola | Tractor,Agrícola_|_Tractor_Community_02,Competitive Fighter,-0.9995966671539618,1269.2955113445378,315.9747218487395,47.185966386554625,11230.26,13773531.39,0.7510629171657323,1.0004034955890626,632.0769381040002
Kumho_Camión_Long Haul_0013,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Premium Leader,-1.0451022763357949,687.3859402489627,169.13160373443984,151.77526970954355,36577.84,24234847.6,0.7539495735493477,0.9568441507046308,330.9641894670321
Kumho_Camión_Long Haul_0074,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.776513249940466,682.8023008097166,186.3615384615385,89.27396761133603,22050.670000000002,14802410.31,0.7270636929012433,1.2878080317066944,426.35942449352376
Kumho_Camión_Obras / Mixto_0012,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Premium Leader,-0.8634730803204586,792.8386071713148,239.4540498007968,106.25059760956177,26668.9,20546943.75,0.6979788223796017,1.158113695482982,516.7690643139637
Kumho_Camión_Obras / Mixto_0021,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Competitive Fighter,-0.8125345943451184,798.2433567999999,204.9219688,162.27536,40568.840000000004,31413676.56,0.7432838406303914,1.230716829731999,457.1228845839756
Kumho_Camión_Obras / Mixto_0038,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_03,Premium Leader,-0.9019956553378011,764.7432906382978,252.0486438297872,94.10021276595744,22113.55,16307156.25,0.6704140501586967,1.1086527901572827,531.48307606704
Kumho_Camión_Obras / Mixto_0065,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Competitive Fighter,-0.8152210413930306,806.8960310344827,257.41634568965515,108.17775862068966,25097.24,19777484.09,0.6809795366577353,1.2266611743622606,573.1789825933691
Kumho_Camión_Obras / Mixto_0074,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Competitive Fighter,-0.8111928877512855,839.2395541501976,260.02050158102764,94.3105533596838,23860.57,19426897.27,0.6901712981768109,1.2327524255940017,580.5614056092084
Kumho_Camión_Regional_0071,Camión | Regional,Camión_|_Regional_Community_01,KVI,-1.039718491710134,652.4514770491803,174.67132336065575,161.93934426229507,39513.2,24764018.18,0.7322845767004228,0.9617988022461686,342.66999295568763
Kumho_Coche_Budget_0012,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.7312794591968106,98.63665661157025,27.301021487603307,202.3385123966942,48965.92,4364421.62,0.7232162724744986,0.36612877405597694,37.29671101533539
Kumho_Coche_Eco_0010,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.4568517306541124,208.20339692982455,57.81455789473684,140.92026315789474,32129.82,6421461.29,0.7223169326376391,0.6864116498327593,97.49914396361474
Kumho_Coche_Eco_0022,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.4739817643340831,209.70881274900398,48.864847410358564,278.80844621513944,69980.92,13688617.0,0.7669871534257178,0.6784344448465961,82.01644303571881
Kumho_Coche_Performance_0052,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.057505890645377,331.5339383966245,93.47022658227849,202.45417721518987,47981.64,15247869.01,0.718067395952516,0.9456212101000382,181.85765535133743
Kumho_Coche_Touring_0005,Coche | Touring,Coche_|_Touring_Community_01,KVI,-1.8172381720355164,148.0680205128205,42.3319876068376,354.06047008547006,82850.15,11493295.58,0.7141044537488614,0.5502856011878094,65.62667085654112
Kumho_Furgoneta_Reforzado_0071,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Competitive Fighter,-1.1134653008167308,246.24707203389832,81.1146343220339,131.51292372881355,31037.05,7302821.87,0.6705965530795523,0.8980971380666254,153.9634552619734
Kumho_Furgoneta_Standard_0052,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Premium Leader,-1.3899116759550212,186.90932023809523,49.49156507936508,191.34809523809525,48219.72,8480241.11,0.7352108230005864,0.7194701773498599,85.09927018433801
Kumho_Furgoneta_Standard_0078,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Competitive Fighter,-1.3043705992861168,158.30265226337448,49.38424115226338,203.9335390946502,49555.85,7415503.03,0.6880390792814967,0.7666532813199722,87.2448316771429
Kumho_Industrial_Construcción Pesada_0002,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,KVI,-0.8627925655548073,1822.9112988188976,603.7329267716535,71.75511811023621,18225.8,32253756.95,0.668808390642581,1.1590271403845063,1303.4757744437716
Kumho_Industrial_Construcción Pesada_0062,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Competitive Fighter,-0.8852902657772523,2055.267484126984,528.8116809523809,46.47027777777778,11710.51,23377755.71,0.7427042051526427,1.1295730210272183,1126.1430889602434
Kumho_Industrial_Construcción Pesada_0071,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Competitive Fighter,-0.8656126164497565,1779.2493813229573,636.2645252918288,47.73505836575875,12267.91,20923446.74,0.6423972198777803,1.1552511839550388,1371.3098714438047
Kumho_Industrial_Manipulación Ligera_0008,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Premium Leader,-1.378586994134691,292.9001132743363,89.71764690265486,261.4362831858407,59084.6,16448988.27,0.6936920033942648,0.7253804107064553,154.7970704605194
Kumho_Industrial_Manipulación Ligera_0017,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Competitive Fighter,-1.3018125269190424,305.44956887966805,99.30677178423237,330.153112033195,79566.9,23145724.46,0.6748832478354085,0.7681597613495605,175.5902378984036
Kumho_Industrial_Manipulación Ligera_0048,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_03,Premium Leader,-1.330799388758222,319.2434858369099,101.49769699570815,270.1442060085837,62943.6,18917565.74,0.6820680718680044,0.7514280577879637,177.76591431914437
Kumho_Industrial_Manipulación Ligera_0062,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Competitive Fighter,-1.2823526447205924,329.8382068669528,89.1224356223176,309.00454935622315,71998.06,22817876.64,0.7297995387833678,0.7798166940404188,158.62159873414336
Kumho_Industrial_Portuario/Especial_0010,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6773191312767023,5549.181815019762,2332.4890881422925,1.5781818181818181,399.28,2165931.23,0.579669730440435,1.4764089095122197,5776.196759215606
Kumho_Industrial_Portuario/Especial_0050,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Traffic Driver,-0.6439962232172353,5492.917927888447,2091.1171804780874,0.2811553784860558,70.57000000000001,376557.77,0.619306676718918,1.5528041375837016,5338.212590496826
Kumho_Industrial_Portuario/Especial_0065,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6761323239150206,5584.710692083333,2898.807368333333,0.87575,210.18,1146415.59,0.4809386684179417,1.4790004332431301,7186.144721986711
Kumho_SUV / 4x4_All Terrain (A/T)_0035,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Premium Leader,-1.2870552556633696,345.39086746987954,109.9504935742972,136.55257028112447,34001.59,11217005.26,0.6816635761688585,0.7769674189198531,195.37844477568277
Kumho_SUV / 4x4_All Terrain (A/T)_0056,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.2603672412120746,350.30284581497796,105.93209427312776,239.38229074889867,54339.78,18269583.05,0.6975985335583638,0.7934195425757943,189.9806880554087
Kumho_SUV / 4x4_All Terrain (A/T)_0076,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Traffic Driver,-1.1601741707036193,368.9002280851064,97.65971276595745,76.24974468085105,17918.69,6411488.1,0.7352679523325557,0.8619395477435278,181.83648142020965
Kumho_SUV / 4x4_Highway Terrain (H/T)_0009,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,Premium Leader,-1.722402584656689,231.41653115384617,71.35569961538461,197.46930769230767,51342.02,11259564.48,0.691656861073822,0.5805843586790257,112.78370271467587
Kumho_SUV / 4x4_Mud Terrain (M/T)_0014,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Traffic Driver,-0.8795863734536175,391.0563971311475,142.9278762295082,44.09762295081967,10759.82,4075048.04,0.6345082773787872,1.1368980127256738,305.42229467793715
Kumho_SUV / 4x4_Mud Terrain (M/T)_0067,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Premium Leader,-0.9902127886952051,419.8198034042553,129.67579191489364,374.4808510638298,88003.0,35799670.94,0.6911155908716734,1.0098839475883676,260.63329256055414
Linglong_Agrícola_Implementos_0053,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,Premium Leader,-1.19283245927403,686.207425108225,163.301529004329,170.97883116883116,39496.11,25966981.91,0.7620230807345549,0.8383407009301291,300.20384729278
Linglong_Agrícola_Premium Radial_0063,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7259985190187823,2121.135769262295,539.0994823770492,41.47684426229508,10120.35,20882404.9,0.7458439529476506,1.377413278131121,1281.662267636811
Linglong_Agrícola_Tractor_0055,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Premium Leader,-1.0235634433422447,1075.305124110672,301.8615687747035,121.50806324110673,30741.54,32010550.83,0.7192782197291608,0.9769790104409133,596.7739855263551
Linglong_Camión_Long Haul_0001,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Competitive Fighter,-0.9510642758612182,662.5699336134454,181.52346008403362,48.91957983193277,11642.86,7528004.19,0.7260312445901937,1.0514536455430092,372.38696394097167
Linglong_Camión_Long Haul_0023,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Competitive Fighter,-0.9652590138624922,645.821505907173,149.69719198312237,69.85548523206751,16555.75,10378137.78,0.7682065545760269,1.0359913615294731,304.78218972285623
Linglong_Camión_Long Haul_0057,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Premium Leader,-1.0708299321630754,613.12914,167.61795360000002,208.47072,52117.68,30821902.52,0.7266188431363741,0.9338551061791867,324.148835456666
Linglong_Camión_Long Haul_0060,Camión | Long Haul,Camión_|_Long_Haul_Community_03,KVI,-0.8965725928581526,715.3027950413223,201.59421776859503,238.96429752066115,57829.36,40190692.79,0.7181693973991123,1.115358653572194,426.4440730669149
Linglong_Camión_Obras / Mixto_0054,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Competitive Fighter,-0.8221410519766739,695.4818983606557,241.3866426229508,172.0420901639344,41978.27,28241875.09,0.6529217465013373,1.2163362936271092,534.9939768420425
Linglong_Camión_Regional_0069,Camión | Regional,Camión_|_Regional_Community_01,Competitive Fighter,-1.0440029909701125,590.5618048582995,189.00885708502025,151.0752631578947,37315.59,21306659.1,0.6799507595477303,0.9578516619677269,370.0513049705275
Linglong_Coche_Budget_0055,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.7379787669345474,97.46583080168777,31.46640506329114,224.84168776371308,53287.48,4734744.26,0.6771544980997972,0.3652329273245622,42.95897229693739
Linglong_Coche_Budget_0065,Coche | Budget,Coche_|_Budget_Community_03,Premium Leader,-2.7045694979803563,99.28328093385214,30.061190272373544,293.0728404669261,75319.72,6651654.66,0.6972180009602833,0.3697446121265334,41.176153409694216
Linglong_Coche_Eco_0009,Coche | Eco,Coche_|_Eco_Community_02,Competitive Fighter,-1.4111273022697053,159.95775934959352,60.01594430894309,443.31024390243897,109054.31999999999,16648818.72,0.6248012940855463,0.7086532862000231,102.5464404678732
Linglong_Coche_Eco_0025,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.3674452423494996,192.5877690376569,52.65678326359833,99.18677824267782,23705.64,4349606.2,0.7265829313734753,0.731290708417569,91.16419959942554
Linglong_Coche_Eco_0059,Coche | Eco,Coche_|_Eco_Community_01,Traffic Driver,-1.2962807506671794,157.45890416666668,52.03167208333333,256.7825,61627.8,9289904.6,0.6695539553084976,0.77143782277513,92.17087191064951
Linglong_Coche_Performance_0005,Coche | Performance,Coche_|_Performance_Community_02,Competitive Fighter,-1.0957660659738733,384.2871785123967,94.16781363636363,183.19235537190085,44332.55,16381720.61,0.7549545784980545,0.9126035483780379,180.10569450391088
Linglong_Coche_Performance_0025,Coche | Performance,Coche_|_Performance_Community_01,Premium Leader,-1.1002778674883078,361.7360340336134,106.96159957983194,93.03525210084034,22142.39,7731070.68,0.704310354743667,0.9088613245332108,204.17486064814892
Linglong_Coche_Performance_0026,Coche | Performance,Coche_|_Performance_Community_02,Premium Leader,-1.1602794971633439,369.9586723577236,101.58834186991871,243.45040650406506,59888.8,21068768.93,0.7254062427500279,0.8618613036296894,189.1434026275054
Linglong_Coche_Touring_0018,Coche | Touring,Coche_|_Touring_Community_02,Traffic Driver,-1.7256150209218823,160.91232094017093,41.92245683760684,199.36982905982907,46652.54,7160342.95,0.7394701872879325,0.5795035322917889,66.21666865735006
Linglong_Furgoneta_Reforzado_0056,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Traffic Driver,-1.0439316193368193,223.5861359649123,81.62829692982456,254.77118421052631,58087.83,12441055.91,0.6349134235110419,0.9579171484769013,159.8214423598679
Linglong_Furgoneta_Standard_0016,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,KVI,-1.3439607028078784,169.23424074074074,59.46539218106996,219.52666666666667,53344.98,8626179.48,0.6486207996633006,0.7440693748788515,103.71176936816444
Linglong_Industrial_Manipulación Ligera_0025,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.3283740440599097,345.30166336206895,102.38698620689655,185.8739224137931,43122.75,14264748.35,0.703485395320735,0.752800014778744,179.46391093659935
Linglong_Industrial_Manipulación Ligera_0063,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Competitive Fighter,-1.2929694575968829,278.69630431034483,87.27291249999999,436.0763793103448,101169.72,26880329.97,0.6868529967917464,0.7734134740186386,154.77095894434967
Linglong_Industrial_Manipulación Ligera_0067,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_03,Premium Leader,-1.3405521721648683,328.5227378486056,87.56703426294821,179.7651394422311,45121.05,14142132.02,0.7334521353486891,0.7459612693664075,152.88865029638876
Linglong_Industrial_Portuario/Especial_0045,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6792525436035151,4589.620177685951,2021.28138553719,0.5253719008264462,127.14,564248.11,0.5595972417577474,1.4722064855213965,4997.024950388715
Linglong_SUV / 4x4_All Terrain (A/T)_0031,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Competitive Fighter,-1.2478602141021127,361.46315269709544,97.88948796680498,285.7915352697095,68875.76,23718549.73,0.7291854308346724,0.8013718112805941,176.3353642440934
Linglong_SUV / 4x4_All Terrain (A/T)_0038,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,Premium Leader,-1.2731869566119693,380.69992530612245,115.40013183673469,213.87330612244898,52398.96,18877755.68,0.6968737733690361,0.7854306037355763,206.0389270564263
