sku,impact,risk,revenue,segment
Goodride_Coche_Touring_0051,0.09130806274641104,0.39428834162798093,8255940.65,🔥 CRITICAL (big + risky)
Goodride_Furgoneta_Reforzado_0013,0.00988365999880879,0.2966029491990334,8297537.14,low
Goodride_Furgoneta_Reforzado_0030,0.07132347312356345,0.26655064141016593,20581445.83,🟢 CORE (big + stable)
Goodride_Furgoneta_Reforzado_0033,0.0528293276766932,0.29240486337937494,17859943.66,low
Goodride_Furgoneta_Standard_0031,0.05276955670179322,0.3129504537319696,10524419.35,⚠️ VOLATILE (small + risky)
Goodride_Industrial_Construcción Pesada_0017,0.03348237948013687,0.2636497669743054,19065562.97,low
Goodride_Industrial_Manipulación Ligera_0013,0.03748202258692533,0.2734345861485423,18749037.71,low
Goodride_Industrial_Manipulación Ligera_0068,0.013349466415907466,0.29107429364188697,11036800.78,low
Goodride_Industrial_Manipulación Ligera_0072,0.008420271137473215,0.26858486360436934,7052390.01,low
Goodride_SUV / 4x4_All Terrain (A/T)_0004,0.14388038813128592,0.36608279517852604,28676916.68,🔥 CRITICAL (big + risky)
Goodride_SUV / 4x4_All Terrain (A/T)_0020,0.0689003037593257,0.28476041616455455,28120456.490000002,🟢 CORE (big + stable)
Goodride_SUV / 4x4_All Terrain (A/T)_0074,0.018597840683321543,0.283712486793115,14747693.34,low
Goodride_SUV / 4x4_Highway Terrain (H/T)_0019,0.08016013235568804,0.3369763791334889,21821450.55,🔥 CRITICAL (big + risky)
Goodride_SUV / 4x4_Highway Terrain (H/T)_0020,0.0876792353976658,0.3368034781266972,23773130.53,🔥 CRITICAL (big + risky)
Goodride_SUV / 4x4_Highway Terrain (H/T)_0065,0.06251421132624801,0.31088174487679804,18680834.36,🔥 CRITICAL (big + risky)
Goodride_SUV / 4x4_Mud Terrain (M/T)_0042,0.05110805380780184,0.2791584570670246,29478914.96,low
Goodride_SUV / 4x4_Mud Terrain (M/T)_0043,0.008194219841033187,0.27459020829391795,11764449.15,low
Goodride_SUV / 4x4_Mud Terrain (M/T)_0077,0.04164182409847496,0.2949049444720614,24066999.27,low
Goodyear_Agrícola_Implementos_0007,0.06775596442165543,0.35567737573659736,54394647.0,🔥 CRITICAL (big + risky)
Goodyear_Agrícola_Premium Radial_0017,0.06473299091788572,0.24642905124050124,29040326.91,🟢 CORE (big + stable)
Goodyear_Agrícola_Premium Radial_0035,0.05920544803632079,0.2424172482660659,29377680.66,🟢 CORE (big + stable)
Goodyear_Agrícola_Premium Radial_0057,0.015316468350034425,0.27522775817689127,17167336.6,low
Goodyear_Agrícola_Premium Radial_0059,0.04055288830962105,0.24243522197915554,22270270.86,low
Goodyear_Agrícola_Premium Radial_0062,0.20914738566870267,0.2594062449802048,50385618.25,🟢 CORE (big + stable)
Goodyear_Agrícola_Premium Radial_0076,0.0054815064248415375,0.2826721555678396,6759901.9799999995,low
Goodyear_Agrícola_Tractor_0031,0.02197767497651304,0.28428510609929825,18715928.58,low
Goodyear_Agrícola_Tractor_0037,0.09233954427957139,0.30135006955051163,31744490.22,🟢 CORE (big + stable)
Goodyear_Agrícola_Tractor_0058,0.011022574016289465,0.3163740855007144,14614086.59,⚠️ VOLATILE (small + risky)
Goodyear_Camión_Long Haul_0012,0.061971130571148614,0.25861459839170337,40160764.02,🟢 CORE (big + stable)
Goodyear_Camión_Long Haul_0047,0.010504086425390673,0.2468284640394576,13648867.66,low
Goodyear_Camión_Long Haul_0073,0.12333448966980153,0.2881787546794612,38625706.35,🟢 CORE (big + stable)
Goodyear_Camión_Obras / Mixto_0014,0.010135479158492179,0.21731793462864676,13958604.13,low
Goodyear_Camión_Obras / Mixto_0027,0.08706505685167623,0.2559885876603822,48196467.87,🟢 CORE (big + stable)
Goodyear_Camión_Obras / Mixto_0030,0.0110637472144657,0.29850592299844597,15255652.33,low
Goodyear_Camión_Obras / Mixto_0053,0.019987562034268613,0.2521093147414998,20419534.45,low
Goodyear_Camión_Regional_0015,0.04829911717350037,0.2950002340904899,25247049.51,low
Goodyear_Camión_Regional_0040,0.042176879271243986,0.2729487765689234,22072349.97,low
Goodyear_Camión_Regional_0053,0.010265357714634769,0.26161326211231156,13199126.28,low
Goodyear_Camión_Regional_0077,0.06536166195043534,0.27328541663521333,28137456.9,🟢 CORE (big + stable)
Goodyear_Coche_Budget_0003,0.011711161950080044,0.4209575566983148,4182005.64,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Budget_0019,0.005621167165876892,0.41669326648507166,2124110.18,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Budget_0048,0.03961821611051266,0.432595619063894,5668206.55,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Budget_0054,0.013655369646414017,0.39915656870131705,3733002.5100000002,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Budget_0073,0.040344803614179345,0.4377555566999351,6980835.9,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Eco_0038,0.040707611800741506,0.37043796717185185,15155705.92,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Eco_0054,0.01342233953188234,0.2759441428204231,10107991.35,low
Goodyear_Coche_Performance_0012,0.04623213015720463,0.24577489045249393,25501054.44,low
Goodyear_Coche_Performance_0013,0.0047054345143679585,0.24814238853949752,6476459.17,low
Goodyear_Coche_Performance_0024,0.039965045283500415,0.3228537194985649,22141221.18,⚠️ VOLATILE (small + risky)
Goodyear_Coche_Performance_0032,0.006604350732027255,0.25647322545196843,8087613.23,low
Goodyear_Coche_Performance_0071,0.03692094444999056,0.28137456737973543,20421734.31,low
Goodyear_Coche_Performance_0075,0.008601366937087587,0.2518802565961544,10501489.48,low
Goodyear_Coche_Touring_0008,0.07920636118038876,0.3017307073028637,22244854.23,🟢 CORE (big + stable)
Goodyear_Coche_Touring_0043,0.041914648307028395,0.29329332180847106,10710842.0,low
Goodyear_Coche_Touring_0053,0.06599534815191284,0.3502582590748235,15532456.91,🔥 CRITICAL (big + risky)
Goodyear_Coche_Touring_0076,0.0351409734059885,0.3618056744814816,10201267.75,⚠️ VOLATILE (small + risky)
Goodyear_Furgoneta_Reforzado_0012,0.02345220252921957,0.23956483382558882,10079428.33,low
Goodyear_Furgoneta_Reforzado_0074,0.02063457648098947,0.25233992243141223,9557097.52,low
Goodyear_Furgoneta_Reforzado_0075,0.03919796988168462,0.2582781009463744,14679187.23,low
Goodyear_Furgoneta_Standard_0030,0.008677968017116441,0.31920418359271535,4160503.52,⚠️ VOLATILE (small + risky)
Goodyear_Furgoneta_Standard_0048,0.015379359092781666,0.24142304582044036,9412815.17,low
Goodyear_Furgoneta_Standard_0071,0.06171257644502805,0.31060499675031034,16337990.66,🔥 CRITICAL (big + risky)
Goodyear_Furgoneta_Standard_0072,0.06837406320014527,0.24313318656576288,18123957.29,🟢 CORE (big + stable)
Goodyear_Industrial_Construcción Pesada_0004,0.00950509771307595,0.28608796674769915,11324522.56,low
Goodyear_Industrial_Construcción Pesada_0014,0.01328414199719493,0.22231829616170293,8044303.25,low
Goodyear_Industrial_Construcción Pesada_0053,0.015264591901705997,0.2741960020685333,9248829.59,low
Goodyear_Industrial_Manipulación Ligera_0009,0.014170728864335819,0.2655304165766947,12332418.459999999,low
Goodyear_Industrial_Manipulación Ligera_0058,0.09238666652590974,0.3582202935265443,35143227.97,🔥 CRITICAL (big + risky)
Goodyear_Industrial_Manipulación Ligera_0066,0.08134471971868674,0.34324570277787747,27402169.4,🔥 CRITICAL (big + risky)
Goodyear_Industrial_Portuario/Especial_0023,0.02575438257935742,0.2406215748573667,1231046.96,low
Goodyear_Industrial_Portuario/Especial_0025,0.052820178031443454,0.23224503732466684,1491356.78,low
Goodyear_Industrial_Portuario/Especial_0032,0.011288525594591084,0.24662556552537782,971701.85,low
Goodyear_SUV / 4x4_All Terrain (A/T)_0073,0.10552247110857853,0.28310419786968677,44753945.08,🟢 CORE (big + stable)
Goodyear_SUV / 4x4_All Terrain (A/T)_0078,0.01832619425636381,0.3458084444247413,13856842.33,⚠️ VOLATILE (small + risky)
Goodyear_SUV / 4x4_Highway Terrain (H/T)_0001,0.26464326193919885,0.25332829096421366,17404876.59,🟢 CORE (big + stable)
Goodyear_SUV / 4x4_Highway Terrain (H/T)_0040,0.16179299706739825,0.2856748348574909,31255946.07,🟢 CORE (big + stable)
Goodyear_SUV / 4x4_Highway Terrain (H/T)_0072,0.08916423656294772,0.283004716610136,24202733.62,🟢 CORE (big + stable)
Goodyear_SUV / 4x4_Highway Terrain (H/T)_0073,0.016552609777636604,0.291784345131311,7948569.67,low
Goodyear_SUV / 4x4_Mud Terrain (M/T)_0004,0.031146458494454552,0.2922243278484057,21428397.94,low
Goodyear_SUV / 4x4_Mud Terrain (M/T)_0007,0.06882218006480326,0.2607575534405682,39801105.04,🟢 CORE (big + stable)
Goodyear_SUV / 4x4_Mud Terrain (M/T)_0045,0.006332489239312921,0.2980495883749429,9640101.18,low
Goodyear_SUV / 4x4_Mud Terrain (M/T)_0065,0.00961552851271677,0.3385887223996078,13834635.95,⚠️ VOLATILE (small + risky)
Hankook_Agrícola_Implementos_0006,0.030080215122168807,0.2834634963538125,26096186.1,low
Hankook_Agrícola_Implementos_0010,0.029662836114506295,0.26888054468220945,25735322.7,low
Hankook_Agrícola_Implementos_0013,0.033794624010244724,0.28482247842772657,27572813.44,low
Hankook_Agrícola_Implementos_0024,0.040517751830273896,0.2954794548659704,26757662.35,low
Hankook_Agrícola_Implementos_0046,0.0699209994636066,0.2948285832638312,45584213.94,🟢 CORE (big + stable)
Hankook_Agrícola_Implementos_0049,0.08062714535317961,0.3151047036716092,53021547.22,🔥 CRITICAL (big + risky)
Hankook_Agrícola_Premium Radial_0070,0.013371370464927384,0.29370470960160466,8026487.58,low
Hankook_Agrícola_Tractor_0003,0.05730290855497836,0.2529215255574005,30426611.21,low
Hankook_Agrícola_Tractor_0017,0.11260950965291809,0.28328172800111023,59927956.31,🟢 CORE (big + stable)
Hankook_Agrícola_Tractor_0019,0.055786291352528314,0.24996221027651525,35979670.19,low
Hankook_Agrícola_Tractor_0020,0.011705707077358535,0.3001743368989375,15499633.81,low
Hankook_Agrícola_Tractor_0030,0.011363439900387707,0.263889579749091,18253852.22,low
Hankook_Agrícola_Tractor_0033,0.020875604368676588,0.289978513619682,25769933.54,low
Hankook_Agrícola_Tractor_0059,0.06025778949883394,0.3391388070461214,39082921.3,🔥 CRITICAL (big + risky)
Hankook_Agrícola_Tractor_0060,0.0049254102753439975,0.3321411588607742,7944555.34,⚠️ VOLATILE (small + risky)
Hankook_Camión_Long Haul_0015,0.08474130844685061,0.23585328891001142,44290489.08,🟢 CORE (big + stable)
Hankook_Camión_Long Haul_0051,0.020823077855337498,0.2395077021107607,21952323.82,low
Hankook_Camión_Long Haul_0055,0.051548957448218816,0.30057999944787867,33444032.62,low
Hankook_Camión_Regional_0009,0.091628168471588,0.32921982225557506,28509610.94,🔥 CRITICAL (big + risky)
Hankook_Camión_Regional_0012,0.014592597791442423,0.2765922091040931,15610743.87,low
Hankook_Camión_Regional_0025,0.060677799496321946,0.2877005107171701,31764566.94,🟢 CORE (big + stable)
Hankook_Camión_Regional_0046,0.015442157600770005,0.2795218271447747,16422827.18,low
Hankook_Camión_Regional_0059,0.016067261790603995,0.2749418722783744,12438735.19,low
Hankook_Coche_Budget_0049,0.041117494977577405,0.4545675382355265,6496054.72,⚠️ VOLATILE (small + risky)
Hankook_Coche_Budget_0059,0.08603406060672603,0.4275220352503927,13061634.94,🔥 CRITICAL (big + risky)
Hankook_Coche_Eco_0003,0.03585105448161766,0.33527617663195547,12508696.85,⚠️ VOLATILE (small + risky)
Hankook_Coche_Eco_0045,0.03127213441681228,0.36334310366669537,11923891.55,⚠️ VOLATILE (small + risky)
Hankook_Coche_Performance_0004,0.005147686517708005,0.2289319758846495,7073032.47,low
Hankook_Coche_Performance_0015,0.029896443107536926,0.31204180737139836,18634215.080000002,⚠️ VOLATILE (small + risky)
Hankook_Coche_Performance_0016,0.0784925640348903,0.2976986630289655,43466780.37,🟢 CORE (big + stable)
Hankook_Coche_Performance_0034,0.048167639202937595,0.27987893539606684,26587042.41,low
Hankook_Coche_Touring_0000,0.06789856062170163,0.2984834041063001,15962247.9,🟢 CORE (big + stable)
Hankook_Coche_Touring_0024,0.06471362683926214,0.3058551348598707,15239510.31,🟢 CORE (big + stable)
Hankook_Coche_Touring_0066,0.05499809805762524,0.37231836127971285,15431521.85,⚠️ VOLATILE (small + risky)
Hankook_Coche_Touring_0069,0.03892745623609668,0.2861048649760319,10148943.52,low
Hankook_Coche_Touring_0077,0.03533117544391653,0.3403109403062057,10216914.209999999,⚠️ VOLATILE (small + risky)
Hankook_Furgoneta_Reforzado_0022,0.016341351826050756,0.3387501928599916,11616748.15,⚠️ VOLATILE (small + risky)
Hankook_Furgoneta_Reforzado_0044,0.049890107163320194,0.2651441376547978,17051744.66,low
Hankook_Furgoneta_Standard_0000,0.037844087809325966,0.3364753464247822,11376578.45,⚠️ VOLATILE (small + risky)
Hankook_Furgoneta_Standard_0062,0.07529646505690327,0.29595089992792656,13697654.31,🟢 CORE (big + stable)
Hankook_Industrial_Construcción Pesada_0009,0.02626579930415149,0.2256550804502561,14009602.35,low
Hankook_Industrial_Construcción Pesada_0032,0.06327115157802331,0.25323029801433095,30285535.1,🟢 CORE (big + stable)
Hankook_Industrial_Construcción Pesada_0078,0.06030635044458075,0.28109675793169414,28820664.55,🟢 CORE (big + stable)
Hankook_Industrial_Portuario/Especial_0044,0.015796199278363864,0.233996178312422,955633.45,low
Hankook_SUV / 4x4_All Terrain (A/T)_0041,0.007907587703347789,0.31811906474258034,8368449.28,⚠️ VOLATILE (small + risky)
Hankook_SUV / 4x4_Highway Terrain (H/T)_0013,0.10733605660820754,0.2992104364107963,31933920.64,🟢 CORE (big + stable)
Hankook_SUV / 4x4_Highway Terrain (H/T)_0032,0.3023144221631502,0.34325186236753763,19760507.75,🔥 CRITICAL (big + risky)
Hankook_SUV / 4x4_Highway Terrain (H/T)_0045,0.05619025863673907,0.3584339242239366,16882134.62,⚠️ VOLATILE (small + risky)
Hankook_SUV / 4x4_Mud Terrain (M/T)_0002,0.047044889419732165,0.24364546570597953,27159202.9,low
Hankook_SUV / 4x4_Mud Terrain (M/T)_0058,0.06985631398737649,0.22982689379454582,42861213.67,🟢 CORE (big + stable)
Hifly_Agrícola_Premium Radial_0010,0.024171041000732363,0.2840414274896956,13561593.17,low
Hifly_Agrícola_Tractor_0016,0.06629390677632892,0.30595414576718205,42930047.48,🟢 CORE (big + stable)
Hifly_Agrícola_Tractor_0049,0.014179576133990316,0.29724131024763994,18158806.27,low
Hifly_Agrícola_Tractor_0065,0.03753133177533509,0.3163540825325951,29028873.77,⚠️ VOLATILE (small + risky)
Hifly_Camión_Long Haul_0010,0.009651515117430714,0.2533823888787202,12563636.52,low
Hifly_Camión_Long Haul_0046,0.008020574476646272,0.2654170261527474,10434496.65,low
Hifly_Camión_Obras / Mixto_0068,0.017214728217139104,0.23989853780809686,19639133.15,low
Hifly_Coche_Budget_0028,0.04503425402378748,0.407258972657872,7222758.4,⚠️ VOLATILE (small + risky)
Hifly_Coche_Eco_0018,0.00561680624674252,0.38441747821293126,5149133.37,⚠️ VOLATILE (small + risky)
Hifly_Coche_Eco_0019,0.006604837272352686,0.3634569865835736,5591833.69,⚠️ VOLATILE (small + risky)
Hifly_Coche_Performance_0049,0.015125379021501888,0.30159143609077355,15828259.33,low
Hifly_Coche_Touring_0019,0.01431608214481532,0.31332033906683454,7401904.17,⚠️ VOLATILE (small + risky)
Hifly_Coche_Touring_0037,0.04218428655283192,0.31653679782307237,4607681.21,⚠️ VOLATILE (small + risky)
Hifly_Coche_Touring_0071,0.007088376099733734,0.296066183690491,4935449.82,low
Hifly_Furgoneta_Standard_0027,0.07948436223954367,0.31282300866278673,21089003.59,🔥 CRITICAL (big + risky)
Hifly_Furgoneta_Standard_0045,0.0657881315120552,0.35295785880057967,12673619.93,🔥 CRITICAL (big + risky)
Hifly_Furgoneta_Standard_0060,0.012971127650426158,0.27160459401139025,5872803.48,low
Hifly_Industrial_Construcción Pesada_0045,0.05986338848273897,0.3094883236752142,28989795.96,🟢 CORE (big + stable)
Hifly_Industrial_Construcción Pesada_0058,0.05491782227834185,0.25385590209696823,24879595.77,low
Hifly_Industrial_Manipulación Ligera_0020,0.08117383586449771,0.3282939220557241,27403607.3,🔥 CRITICAL (big + risky)
Hifly_Industrial_Manipulación Ligera_0033,0.015272887957626814,0.2828524853585567,12521230.64,low
Hifly_Industrial_Manipulación Ligera_0044,0.007891437096164536,0.2950525514005574,7458510.95,low
Hifly_Industrial_Manipulación Ligera_0057,0.0839903831134327,0.2798660305933213,28257213.89,🟢 CORE (big + stable)
Hifly_Industrial_Portuario/Especial_0073,0.07385697602107487,0.24180555347040655,2611072.17,🟢 CORE (big + stable)
Hifly_SUV / 4x4_All Terrain (A/T)_0017,0.06214449417151655,0.30974202296153114,25326176.0,🔥 CRITICAL (big + risky)
Hifly_SUV / 4x4_Highway Terrain (H/T)_0007,0.03470886540362314,0.3229551414891953,12499508.23,⚠️ VOLATILE (small + risky)
Hifly_SUV / 4x4_Highway Terrain (H/T)_0059,0.10798755526233668,0.3398995548533009,20855667.78,🔥 CRITICAL (big + risky)
Kumho_Agrícola_Implementos_0001,0.014632808722893827,0.27328806278796935,21680587.64,low
Kumho_Agrícola_Implementos_0003,0.01770591674306061,0.3093688311188395,22839018.08,low
Kumho_Agrícola_Implementos_0005,0.010485180025403527,0.2750337598757158,17073136.12,low
Kumho_Agrícola_Implementos_0050,0.05218330078041999,0.28588383262504885,41771917.06,low
Kumho_Agrícola_Premium Radial_0031,0.01820962519885557,0.2509892988431475,10922206.64,low
Kumho_Agrícola_Premium Radial_0034,0.009824148330904994,0.23133550545627377,12134674.61,low
Kumho_Agrícola_Premium Radial_0049,0.07174582837354952,0.29573072789098037,17934974.28,🟢 CORE (big + stable)
Kumho_Agrícola_Premium Radial_0058,0.05590820411023107,0.25698197846463466,24961752.57,low
Kumho_Agrícola_Tractor_0001,0.025210963446411338,0.27506875278209464,26914094.79,low
Kumho_Agrícola_Tractor_0005,0.11098833342310965,0.2636717701899329,38070435.4,🟢 CORE (big + stable)
Kumho_Agrícola_Tractor_0024,0.021988928263851064,0.30034902634759,18755762.41,low
Kumho_Camión_Long Haul_0013,0.10313179653449711,0.24696300213737524,32306182.8,🟢 CORE (big + stable)
Kumho_Camión_Long Haul_0074,0.014667682028908774,0.255107198160768,19083560.2,low
Kumho_Camión_Obras / Mixto_0012,0.07818392988582527,0.2727685291576651,26355714.79,🟢 CORE (big + stable)
Kumho_Camión_Obras / Mixto_0021,0.07228414133104173,0.2747366434589007,40031152.6,🟢 CORE (big + stable)
Kumho_Camión_Obras / Mixto_0038,0.0315246160189274,0.30099675584638813,22548962.7,low
Kumho_Camión_Obras / Mixto_0065,0.04804245945471387,0.261537864217297,27303979.26,low
Kumho_Camión_Obras / Mixto_0074,0.0372253087280419,0.2501929085890455,24332119.48,low
Kumho_Camión_Regional_0071,0.10630810584340673,0.31712282083810794,33137399.75,🔥 CRITICAL (big + risky)
Kumho_Coche_Budget_0012,0.031197749779807476,0.3461660136079226,6236284.2,⚠️ VOLATILE (small + risky)
Kumho_Coche_Eco_0010,0.011533715360877994,0.33362901953515134,9457196.37,⚠️ VOLATILE (small + risky)
Kumho_Coche_Eco_0022,0.048728894690674186,0.37620139079965464,17905479.06,⚠️ VOLATILE (small + risky)
Kumho_Coche_Performance_0052,0.042009734875704356,0.28345884989648884,20609642.41,low
Kumho_Coche_Touring_0005,0.05961106661249851,0.30973971629052377,16764084.63,🟢 CORE (big + stable)
Kumho_Furgoneta_Reforzado_0071,0.023139040830442284,0.31549957200277584,10071958.23,⚠️ VOLATILE (small + risky)
Kumho_Furgoneta_Standard_0052,0.028099208224629378,0.3466625325190639,11146941.39,⚠️ VOLATILE (small + risky)
Kumho_Furgoneta_Standard_0078,0.0243889313299961,0.30974592959224295,9926289.64,⚠️ VOLATILE (small + risky)
Kumho_Industrial_Construcción Pesada_0002,0.08480875071032805,0.2728730150483046,40609241.32,🟢 CORE (big + stable)
Kumho_Industrial_Construcción Pesada_0062,0.06153961072067404,0.25979500344950873,29610374.33,🟢 CORE (big + stable)
Kumho_Industrial_Construcción Pesada_0071,0.05446150080614535,0.25176363830207016,26063938.94,low
Kumho_Industrial_Manipulación Ligera_0008,0.06810113910124865,0.23574234288806556,24077544.02,🟢 CORE (big + stable)
Kumho_Industrial_Manipulación Ligera_0017,0.0896285030598536,0.3076283736845013,31382867.32,🟢 CORE (big + stable)
Kumho_Industrial_Manipulación Ligera_0048,0.07708911158196531,0.3136725694847972,26937481.2,🔥 CRITICAL (big + risky)
Kumho_Industrial_Manipulación Ligera_0062,0.08465205365587027,0.29082888515945915,32133085.71,🟢 CORE (big + stable)
Kumho_Industrial_Portuario/Especial_0010,0.10647845680500648,0.25722873047260136,2710750.68,🟢 CORE (big + stable)
Kumho_Industrial_Portuario/Especial_0050,0.007476889920062015,0.27393118633990154,474245.37,low
Kumho_Industrial_Portuario/Especial_0065,0.05927801787333584,0.21275194376591794,1507732.41,🟢 CORE (big + stable)
Kumho_SUV / 4x4_All Terrain (A/T)_0035,0.023759554621761672,0.2996366551771406,14733072.25,low
Kumho_SUV / 4x4_All Terrain (A/T)_0056,0.06593920684234798,0.3079956474167371,26937591.74,🟢 CORE (big + stable)
Kumho_SUV / 4x4_All Terrain (A/T)_0076,0.008888636676462237,0.26044234422100737,9009450.81,low
Kumho_SUV / 4x4_Highway Terrain (H/T)_0009,0.06708667018405119,0.272019613980626,14378807.42,🟢 CORE (big + stable)
Kumho_SUV / 4x4_Mud Terrain (M/T)_0014,0.0034916216030451918,0.24489719617722377,5307908.48,low
Kumho_SUV / 4x4_Mud Terrain (M/T)_0067,0.08525581694085638,0.29409695187174717,49256735.61,🟢 CORE (big + stable)
Linglong_Agrícola_Implementos_0053,0.05697066607489197,0.32263097130768137,37356685.77,⚠️ VOLATILE (small + risky)
Linglong_Agrícola_Premium Radial_0063,0.06122459818884205,0.31477618167797244,27392402.12,🔥 CRITICAL (big + risky)
Linglong_Agrícola_Tractor_0055,0.07643709045432252,0.2887659561718519,40575908.88,🟢 CORE (big + stable)
Linglong_Camión_Long Haul_0001,0.013092795843167157,0.23117501847630437,10193503.6,low
Linglong_Camión_Long Haul_0023,0.008706431360409387,0.2604121460712956,14038213.06,low
Linglong_Camión_Long Haul_0057,0.06142486649310724,0.2673595213692849,39851543.36,🟢 CORE (big + stable)
Linglong_Camión_Long Haul_0060,0.08245691009380193,0.2759378155531533,53596621.43,🟢 CORE (big + stable)
Linglong_Camión_Obras / Mixto_0054,0.06476239021543362,0.2501159589265244,36961571.46,🟢 CORE (big + stable)
Linglong_Camión_Regional_0069,0.08868971415156658,0.3269083466949969,27621632.38,🔥 CRITICAL (big + risky)
Linglong_Coche_Budget_0055,0.03677042488658989,0.4099041738177582,6911579.31,⚠️ VOLATILE (small + risky)
Linglong_Coche_Budget_0065,0.07942287269630406,0.465496394810962,8907524.9,🔥 CRITICAL (big + risky)
Linglong_Coche_Eco_0009,0.060415682082203485,0.27070631374975324,22166842.53,🟢 CORE (big + stable)
Linglong_Coche_Eco_0025,0.0070362195583605035,0.267809199340766,5944079.89,low
Linglong_Coche_Eco_0059,0.03802907269339513,0.281751060707359,12921237.56,low
Linglong_Coche_Performance_0005,0.03988756047763975,0.2711139211058295,22357284.88,low
Linglong_Coche_Performance_0025,0.008624740480059508,0.2561558672645861,10559689.91,low
Linglong_Coche_Performance_0026,0.049169043156371696,0.25268922745973327,27083586.37,low
Linglong_Coche_Touring_0018,0.03962625347514873,0.296939769888186,10235144.31,low
Linglong_Furgoneta_Reforzado_0056,0.06177886103990102,0.32552756877697697,17818229.51,🔥 CRITICAL (big + risky)
Linglong_Furgoneta_Standard_0016,0.035275548447370825,0.2163152222945829,11674724.76,low
Linglong_Industrial_Manipulación Ligera_0025,0.05347025238019207,0.2637458553213136,20295918.76,low
Linglong_Industrial_Manipulación Ligera_0063,0.11337833720836658,0.3078736030169019,38242417.38,🟢 CORE (big + stable)
Linglong_Industrial_Manipulación Ligera_0067,0.03241133485579043,0.31863868802605116,18461012.68,⚠️ VOLATILE (small + risky)
Linglong_Industrial_Portuario/Especial_0045,0.0116540498420669,0.2801003238488412,737506.19,low
Linglong_SUV / 4x4_All Terrain (A/T)_0031,0.0753269476394329,0.2666695943722023,31936889.32,🟢 CORE (big + stable)
Linglong_SUV / 4x4_All Terrain (A/T)_0038,0.10173663758670444,0.29675672057642705,25113115.09,🟢 CORE (big + stable)
Linglong_SUV / 4x4_All Terrain (A/T)_0067,0.056682113191197855,0.34094067833842123,23233264.02,⚠️ VOLATILE (small + risky)
Linglong_SUV / 4x4_Highway Terrain (H/T)_0048,0.07337619662053387,0.35696160614628375,21833829.91,🔥 CRITICAL (big + risky)
Linglong_SUV / 4x4_Highway Terrain (H/T)_0058,0.016427571208267724,0.35630484566921866,10329702.28,⚠️ VOLATILE (small + risky)
Linglong_SUV / 4x4_Highway Terrain (H/T)_0076,0.009045378158074333,0.3284346639606662,6128370.24,⚠️ VOLATILE (small + risky)
Linglong_SUV / 4x4_Highway Terrain (H/T)_0077,0.018619134355628623,0.3560914792505629,8963313.54,⚠️ VOLATILE (small + risky)
Mazzini_Agrícola_Premium Radial_0040,0.009612810957634211,0.2692466810842694,11856101.31,low
Mazzini_Agrícola_Premium Radial_0067,0.029816905097467664,0.25927914287668274,19820187.22,low
Mazzini_Camión_Long Haul_0008,0.050219147544653966,0.24094737267272612,32667180.28,low
Mazzini_Camión_Long Haul_0066,0.007784033366639556,0.26894056061667365,12571038.08,low
Mazzini_Camión_Obras / Mixto_0059,0.023038988566716673,0.29237630244379986,18050710.19,low
Mazzini_Camión_Regional_0019,0.02398874009241662,0.27310687386324584,20018922.3,low
Mazzini_Camión_Regional_0043,0.013860891552765622,0.35031487203760553,14855075.44,⚠️ VOLATILE (small + risky)
Mazzini_Coche_Eco_0058,0.045331973070751076,0.3032722766439588,16676060.17,low
Mazzini_Coche_Performance_0006,0.031030579226047694,0.2902617630779171,17199507.68,low
Mazzini_Coche_Performance_0009,0.04866812795667456,0.30350745238518667,26868017.09,low
Mazzini_Coche_Performance_0043,0.020453411576101997,0.32784523056698645,15432653.22,⚠️ VOLATILE (small + risky)
Mazzini_Coche_Performance_0051,0.012621916739395141,0.2648317630549823,14061893.77,low
Mazzini_Coche_Performance_0078,0.03484770799804964,0.35202104174383886,20042913.02,⚠️ VOLATILE (small + risky)
Mazzini_Coche_Touring_0030,0.0475202964917687,0.2832175279285497,13252181.48,low
Mazzini_Coche_Touring_0041,0.020899535721340283,0.28719549365980224,8564309.48,low
Mazzini_Furgoneta_Reforzado_0016,0.0700199540556547,0.23815834370273026,20206795.05,🟢 CORE (big + stable)
Mazzini_Furgoneta_Reforzado_0036,0.06590568328030859,0.32426647312065193,19057354.19,🔥 CRITICAL (big + risky)
Mazzini_Furgoneta_Reforzado_0069,0.007384586443878397,0.2632291418878999,6214551.12,low
Mazzini_Furgoneta_Standard_0035,0.01729231710843575,0.33387670891973215,7433139.58,⚠️ VOLATILE (small + risky)
Mazzini_Industrial_Construcción Pesada_0075,0.04565347547970304,0.24477441863210903,21189259.8,low
Mazzini_Industrial_Manipulación Ligera_0021,0.06101140651768761,0.29953639304555574,23139375.85,🟢 CORE (big + stable)
Mazzini_Industrial_Manipulación Ligera_0040,0.016150021772422085,0.24506072355785932,14035658.99,low
Mazzini_Industrial_Manipulación Ligera_0043,0.008236726270342054,0.24783060848062508,7163707.45,low
Mazzini_Industrial_Portuario/Especial_0033,0.007394203336564397,0.26041316334155523,652283.87,low
